edad,ciclo,trabaja,horas_trabajo_semanal,modalidad_trabajo,tiempo_transporte,carga_familiar,tiene_beca,num_cursos_matriculados,horas_estudio_semanal,horas_sueno,nivel_estres,salud_mental_autopercibida,asistencia_pct,entendimiento_curso,T1,T2,examen_final,nota_final,situacion_academica,modalidad_trabajo_enc,situacion_enc,cluster,pca_x,pca_y,perfil_academico
23,5,1,35.9,Hibrido,0.32,1,0,3,11.3,5.7,5.0,5.7,89.4,6.4,10.2,12.1,10.6,10.97,Riesgo,0,2,1,0.04554669952651344,0.01897094007341214,Trabajador Esforzado
27,1,1,27.3,Presencial,1.46,0,0,3,9.6,7.0,4.0,6.6,77.5,8.3,11.0,8.4,12.7,11.07,Aprobado,2,0,1,-0.2808312541636081,-1.1318734952461924,Trabajador Esforzado
18,2,1,40.9,Remoto,0.17,1,0,7,7.6,7.5,6.5,3.8,76.4,5.6,9.9,10.4,9.0,9.6,Riesgo,3,2,3,1.6053495550177967,-0.358918628833592,Riesgo por Ausentismo Laboral
20,3,1,22.1,Presencial,1.3,2,0,5,13.3,5.2,3.8,5.3,84.0,6.6,9.4,7.9,8.1,8.3,Riesgo,2,2,1,-0.46873727489960687,0.6827332083125418,Trabajador Esforzado
29,4,1,45.4,Presencial,1.36,1,0,6,5.4,5.7,7.6,5.6,72.0,5.0,10.8,12.0,6.4,8.96,Riesgo,2,2,3,2.4942682000031042,-0.46827335595983927,Riesgo por Ausentismo Laboral
23,10,1,38.9,Presencial,2.0,0,0,7,10.9,4.7,6.7,4.7,74.0,8.1,11.0,11.0,14.2,12.6,Aprobado,2,0,1,0.7946434001629861,-1.1774937959588918,Trabajador Esforzado
24,4,1,27.2,Presencial,1.65,4,1,4,3.7,5.8,8.4,4.6,75.2,4.3,11.3,9.2,6.1,8.07,Riesgo,2,2,0,2.583000300549222,2.2837756653381196,Vulnerable por Carga Familiar y Estres
26,7,1,27.7,Presencial,1.65,0,1,6,9.1,7.3,5.7,6.2,88.9,8.5,16.8,14.2,17.3,16.27,Aprobado,2,0,1,-0.44686871989684124,-0.5597914528327821,Trabajador Esforzado
24,3,1,31.7,Presencial,0.65,1,0,7,16.9,6.8,5.4,6.1,83.9,5.7,9.7,11.6,13.2,12.02,Aprobado,2,0,1,-0.007688773471724025,-0.04377660623162717,Trabajador Esforzado
29,7,0,0.0,No aplica,0.03,0,0,5,19.7,7.1,1.2,7.0,87.2,6.4,9.5,10.9,15.5,12.92,Aprobado,1,0,2,-2.5827057956870605,-0.5485370892557494,Estudiante de Alto Rendimiento
21,6,1,38.8,Presencial,2.03,2,1,7,1.4,5.8,10.0,1.4,79.4,3.8,9.2,10.2,3.7,6.75,Riesgo,2,2,0,3.1350357360718557,0.9279711398459389,Vulnerable por Carga Familiar y Estres
29,2,1,19.3,Presencial,1.21,1,0,3,10.2,8.5875,4.1,6.3,85.4,8.3,11.3,11.8,17.8,14.7,Aprobado,2,0,1,-0.8142965712738232,0.040776144675740006,Trabajador Esforzado
21,5,1,33.5,Presencial,1.95,0,0,7,11.6,6.1,5.6,5.9,69.7,6.3,12.4,8.7,12.0,11.09,Aprobado,2,0,3,0.9193190344746273,-1.3102553450597738,Riesgo por Ausentismo Laboral
23,2,1,13.1,Presencial,1.73,1,0,4,17.4,6.2,3.7,8.3,90.3,9.0,14.1,17.3,20.0,18.01,Aprobado,2,0,2,-2.0243038832871925,0.27008744572441684,Estudiante de Alto Rendimiento
26,9,1,28.6,Presencial,1.5,1,1,5,10.1,5.8,7.3,6.9,86.9,5.8,12.1,13.2,12.9,12.83,Aprobado,2,0,3,0.6543961856884177,0.31552604953767366,Riesgo por Ausentismo Laboral
31,8,0,0.0,No aplica,0.19,0,0,4,23.0,5.9,1.0,8.8,94.5,9.1,13.4,16.2,20.0,17.54,Aprobado,1,0,2,-3.8009107596250313,-0.36724290311680813,Estudiante de Alto Rendimiento
21,10,1,18.7,Hibrido,0.97,0,0,7,14.9,7.0,4.1,6.6,91.5,8.2,12.1,10.3,17.4,14.21,Aprobado,0,0,1,-1.580438518774201,-0.4665576954553784,Trabajador Esforzado
26,9,1,17.2,Presencial,1.46,0,0,4,15.5,7.2,3.2,7.1,86.1,8.6,13.7,19.2,20.0,18.5,Aprobado,2,0,1,-1.6974295741337504,-0.7343834723219477,Trabajador Esforzado
18,3,1,31.8,Presencial,1.49,4,0,3,5.2,6.3,6.6,5.3,72.9,5.4,11.8,13.0,7.9,10.21,Riesgo,2,2,0,2.0980370689099703,1.9070709754673056,Vulnerable por Carga Familiar y Estres
19,8,1,41.1,Hibrido,1.14,0,0,3,11.9,6.6,4.9,5.6,77.2,5.3,13.8,17.7,13.6,14.87,Aprobado,0,0,3,0.840741588548509,-1.2326777210250135,Riesgo por Ausentismo Laboral
29,2,1,32.6,Remoto,0.11,1,1,3,15.1,5.6,5.2,7.5,92.0,8.4,14.6,15.1,19.3,17.1,Aprobado,3,0,1,-0.8531047253474773,0.14948313547310343,Trabajador Esforzado
28,10,1,14.8,Hibrido,1.48,0,0,6,12.1,6.7,4.5,6.1,80.0,7.5,11.8,13.0,12.5,12.51,Aprobado,0,0,1,-0.7068720710840288,-0.7484061056022681,Trabajador Esforzado
23,8,1,16.5,Remoto,0.32,2,0,6,14.1,7.3,3.7,7.3,82.1,6.1,9.6,11.3,12.9,11.76,Aprobado,3,0,1,-0.5316710547067147,0.7161831757465463,Trabajador Esforzado
27,7,1,30.8,Remoto,0.01,1,1,3,15.0,5.7,2.5,7.9,89.6,8.4,14.6,12.7,13.2,13.33,Aprobado,3,0,1,-1.3799467519328812,-0.186707431732719,Trabajador Esforzado
23,10,1,20.6,Presencial,1.88,2,0,3,9.8,5.9,4.3,4.3,76.5,5.2,10.5,11.6,7.8,9.48,Riesgo,2,2,0,0.513939852526562,0.5251803827175668,Vulnerable por Carga Familiar y Estres
22,9,1,31.1,Presencial,2.8,1,0,4,14.5,6.9,6.2,4.5,91.7,8.4,12.8,14.0,13.5,13.51,Aprobado,2,0,1,-0.6225000129877312,0.2707115519944878,Trabajador Esforzado
24,9,1,31.6,Remoto,0.0,1,0,3,8.4,5.6,6.4,5.8,88.0,5.5,11.4,11.9,9.2,10.45,Riesgo,3,2,3,0.6918890306934042,0.21247443930733206,Riesgo por Ausentismo Laboral
22,2,0,0.0,No aplica,0.12,4,0,4,14.5,5.7,5.4,7.3,100.0,7.6,9.5,10.9,15.8,13.07,Aprobado,1,0,2,-1.6471163615616438,3.2705954661188783,Estudiante de Alto Rendimiento
30,1,1,44.5,Remoto,0.55,2,0,3,14.6,4.7,6.6,5.5,87.5,6.4,13.2,13.2,8.0,10.6,Riesgo,3,2,0,0.6384281332652383,0.7019888932030106,Vulnerable por Carga Familiar y Estres
24,10,1,34.7,Hibrido,0.81,1,0,4,6.6,8.3,6.3,6.2,76.4,7.2,10.3,13.8,14.0,13.2,Aprobado,0,0,3,1.0962909777127166,-0.302335802558494,Riesgo por Ausentismo Laboral
22,3,0,0.0,No aplica,0.13,1,0,5,18.4,7.8,1.0,7.3,79.9,6.2,11.8,11.6,16.2,13.94,Aprobado,1,0,2,-2.0128511723006177,-0.0874864269378868,Estudiante de Alto Rendimiento
26,5,1,37.4,Presencial,1.33,1,0,4,13.8,6.4,3.7,7.0,79.9,5.5,11.4,11.3,12.0,11.67,Aprobado,2,0,1,0.26865734913434397,-0.4628378731656046,Trabajador Esforzado
29,1,1,28.8,Hibrido,0.97,1,0,5,8.6,5.6,4.9,5.1,68.7,6.0,10.0,11.6,9.2,10.08,Riesgo,0,2,3,1.0763876803712178,-0.5910984165657351,Riesgo por Ausentismo Laboral
22,7,1,28.4,Hibrido,0.92,1,0,4,13.0,6.6,5.2,6.9,70.8,6.7,12.3,13.0,11.4,12.06,Aprobado,0,0,1,0.5492252771343236,-0.49242129455986894,Trabajador Esforzado
32,9,0,0.0,No aplica,0.07,3,0,7,15.2,8.1,5.0,6.3,95.3,9.4,17.2,17.9,20.0,18.81,Aprobado,1,0,2,-2.070651355608796,2.286050030420143,Estudiante de Alto Rendimiento
24,9,0,0.0,No aplica,0.3,4,1,3,18.9,6.8,3.4,8.9,88.8,7.9,11.9,12.7,15.6,13.99,Aprobado,1,0,2,-1.9429161229341516,2.656527470417339,Estudiante de Alto Rendimiento
27,6,1,24.8,Hibrido,0.94,1,0,5,18.7,5.3,3.6,7.0,81.5,5.5,10.6,9.2,12.6,11.18,Aprobado,0,0,1,-0.5999336099625519,-0.1893813488399934,Trabajador Esforzado
32,7,1,43.8,Presencial,2.63,1,0,3,0.0,6.5,9.9,2.0,60.3,4.3,8.8,6.3,1.9,4.6,Riesgo,2,2,3,4.062294038813629,-0.5994224364687127,Riesgo por Ausentismo Laboral
24,6,1,24.0,Presencial,0.75,0,0,5,11.2,6.4,3.9,7.2,82.3,5.8,11.5,12.5,12.2,12.15,Aprobado,2,0,1,-0.22365616059471496,-0.8591560121238463,Trabajador Esforzado
20,5,1,31.7,Presencial,1.77,2,0,5,6.7,6.2,7.6,4.4,74.3,3.9,8.1,7.4,5.8,6.74,Riesgo,2,2,0,2.2077062822380076,0.6208578613150012,Vulnerable por Carga Familiar y Estres
29,6,1,28.2,Presencial,1.24,2,0,7,9.7,5.4,7.4,5.9,80.6,2.2,8.4,9.1,7.8,8.31,Riesgo,2,2,0,1.8887178392962827,0.9230762238604163,Vulnerable por Carga Familiar y Estres
18,10,1,26.4,Hibrido,1.33,3,0,6,0.0,5.4,6.7,4.6,78.6,5.7,10.4,10.9,11.3,11.0,Aprobado,0,0,0,1.8762871595551913,1.473403173652679,Vulnerable por Carga Familiar y Estres
24,3,1,47.4,Presencial,1.32,1,0,7,9.6,5.4,9.5,5.0,65.0,5.6,9.1,11.8,8.3,9.51,Riesgo,2,2,3,2.8668423260760063,-0.5662581101000311,Riesgo por Ausentismo Laboral
32,5,0,0.0,No aplica,0.44,2,1,5,17.7,6.2,2.3,6.3,100.0,7.6,11.9,12.6,18.8,15.56,Aprobado,1,0,2,-2.8139684428431,1.4708706516927823,Estudiante de Alto Rendimiento
24,7,1,27.6,Presencial,2.11,0,0,4,5.0,6.5,8.7,5.6,64.7,3.8,9.6,10.4,10.4,10.24,Riesgo,2,2,3,2.6790710887177025,-1.0037429160073947,Riesgo por Ausentismo Laboral
28,6,1,24.7,Remoto,0.36,1,0,6,7.2,5.9,6.2,4.2,74.0,6.2,9.1,7.6,7.1,7.65,Riesgo,3,2,3,1.038589214164409,-0.19683780420686228,Riesgo por Ausentismo Laboral
25,1,1,30.3,Presencial,2.32,0,1,6,10.5,7.7,6.0,4.9,87.8,8.0,12.2,13.9,15.1,14.16,Aprobado,2,0,1,-0.2433918208868787,-0.6035217901463215,Trabajador Esforzado
21,3,0,0.0,No aplica,0.19,1,0,3,16.2,7.4,1.2,9.0,87.2,8.4,10.6,13.6,16.4,14.4,Aprobado,1,0,2,-2.624144983561527,0.1461097683310364,Estudiante de Alto Rendimiento
22,7,0,0.0,No aplica,0.35,0,0,7,19.6,7.7,1.9,10.0,98.1,6.9,12.2,15.2,18.3,16.15,Aprobado,1,0,2,-3.0508809724981627,-0.09829866202588343,Estudiante de Alto Rendimiento
25,7,1,26.6,Presencial,1.58,0,0,5,12.8,6.3,4.9,6.4,83.0,5.5,8.4,8.7,9.1,8.84,Riesgo,2,2,1,-0.010738065016753784,-0.7697027304072939,Trabajador Esforzado
19,8,1,34.9,Presencial,2.08,2,0,7,9.8,4.4,7.9,3.3,77.0,6.1,9.9,11.9,3.0,7.05,Riesgo,2,2,0,1.5436251463508557,0.6441192466065845,Vulnerable por Carga Familiar y Estres
24,10,1,38.2,Remoto,0.11,1,0,3,16.4,6.5,3.4,4.8,79.2,6.0,12.8,15.6,13.5,13.99,Aprobado,3,0,1,-0.03981601101251415,-0.5440816816342968,Trabajador Esforzado
24,7,0,0.0,No aplica,0.41,0,0,4,17.0,7.1,3.3,8.1,87.3,6.7,11.1,11.2,16.9,14.03,Aprobado,1,0,2,-1.988922294558745,-0.33116533836570705,Estudiante de Alto Rendimiento
30,6,1,30.5,Hibrido,1.2,2,0,4,10.9,6.4,8.0,6.2,86.7,6.7,10.5,11.6,9.6,10.38,Riesgo,0,2,0,0.749474819242455,1.0658998280423144,Vulnerable por Carga Familiar y Estres
19,4,1,27.1,Hibrido,1.34,0,0,6,12.0,6.4,3.2,8.3,73.1,2.3,9.3,10.2,10.1,9.97,Riesgo,0,2,3,0.851023011317722,-1.2410052766136503,Riesgo por Ausentismo Laboral
30,4,1,26.0,Presencial,1.38,0,0,4,13.6,4.7,4.4,6.7,81.3,7.1,11.3,11.1,12.0,11.59,Aprobado,2,0,1,-0.4600966470528779,-0.9057350639414539,Trabajador Esforzado
24,9,0,0.0,No aplica,0.14,0,0,6,24.3,6.7,1.0,7.7,96.6,9.9,18.5,18.2,20.0,19.16,Aprobado,1,0,2,-4.170012677368824,-0.3095296235590761,Estudiante de Alto Rendimiento
27,5,1,17.5,Presencial,1.18,0,0,7,6.9,6.2,5.1,6.7,77.2,3.3,7.3,7.1,10.1,8.64,Riesgo,2,2,3,0.9328274699945461,-0.7446246412113599,Riesgo por Ausentismo Laboral
26,8,1,24.4,Presencial,1.1,2,0,4,16.6,6.3,5.5,6.3,79.6,5.9,10.0,11.1,12.8,11.73,Aprobado,2,0,1,0.09042200031573634,0.6783474495901054,Trabajador Esforzado
22,2,1,37.2,Presencial,1.26,1,0,7,13.2,6.3,7.0,7.1,71.9,8.1,16.0,14.0,18.1,16.45,Aprobado,2,0,1,0.8579817457602187,-0.45261502795187036,Trabajador Esforzado
31,2,1,26.6,Hibrido,0.65,1,0,6,18.0,7.9,4.9,6.8,81.7,5.0,11.2,9.7,12.6,11.45,Aprobado,0,0,1,-0.10767914326688523,-0.06769390986285254,Trabajador Esforzado
21,3,1,27.2,Hibrido,0.47,1,0,5,14.7,6.6,7.0,6.0,74.1,7.9,12.1,15.8,13.2,13.76,Aprobado,0,0,1,0.3633127305850926,-0.19007447223214172,Trabajador Esforzado
18,2,1,27.1,Presencial,1.1,0,0,3,14.8,5.9,4.5,6.4,81.9,5.1,8.5,10.4,15.6,12.62,Aprobado,2,0,1,-0.09416160899032607,-0.8511665185830982,Trabajador Esforzado
29,7,1,40.0,Remoto,0.35,1,0,5,9.7,5.6,8.0,3.6,84.1,9.6,12.1,11.0,11.3,11.37,Aprobado,3,0,1,0.5238754191124478,0.003477695388074476,Trabajador Esforzado
27,7,1,22.6,Hibrido,0.51,2,0,4,13.5,6.7,7.7,4.7,61.7,5.0,9.9,7.5,9.2,8.83,Riesgo,0,2,0,1.7974965106250536,0.3243078647890935,Vulnerable por Carga Familiar y Estres
31,6,1,32.2,Presencial,2.45,1,1,5,9.8,6.9,8.2,2.1,79.7,4.4,6.7,3.5,7.9,6.34,Riesgo,2,2,3,1.6334458912875747,0.1189631197617875,Riesgo por Ausentismo Laboral
24,3,1,29.5,Hibrido,1.21,1,1,3,7.2,5.3,6.8,5.2,65.3,4.5,10.9,8.7,7.6,8.59,Riesgo,0,2,3,2.103740159693235,-0.4934046956834889,Riesgo por Ausentismo Laboral
18,6,1,30.5,Hibrido,2.01,0,0,6,12.1,6.1,6.2,5.9,85.9,5.9,9.2,7.9,9.6,9.01,Riesgo,0,2,1,0.22686295952466395,-0.6089724093224486,Trabajador Esforzado
18,2,1,32.0,Hibrido,1.02,0,1,3,12.4,6.2,5.5,5.4,80.0,5.8,12.8,12.7,14.0,13.37,Aprobado,0,0,1,0.40291939642987773,-0.9169844392937482,Trabajador Esforzado
24,5,1,30.5,Remoto,0.28,0,0,5,14.0,5.0,7.0,5.5,81.4,4.7,7.5,8.0,7.4,7.6,Riesgo,3,2,3,0.7319000610993516,-0.6593876705621966,Riesgo por Ausentismo Laboral
21,2,0,0.0,No aplica,0.28,2,1,3,21.9,7.3,1.8,9.1,92.6,8.5,13.7,12.2,17.0,14.9,Aprobado,1,0,2,-3.076323738203662,1.136490150508549,Estudiante de Alto Rendimiento
31,1,1,29.8,Presencial,2.14,0,0,4,10.5,6.6,5.5,6.1,85.5,5.3,12.3,13.9,12.8,13.03,Aprobado,2,0,1,0.31845456504047126,-0.6713696966302986,Trabajador Esforzado
19,2,1,44.0,Hibrido,0.36,2,0,7,12.3,5.5,6.8,5.2,88.1,7.7,10.8,9.3,7.3,8.6,Riesgo,0,2,1,0.5320518883267961,0.7255609564529321,Trabajador Esforzado
31,2,1,30.4,Presencial,1.44,1,0,3,11.3,6.4,9.3,3.5,69.0,8.9,13.0,14.2,10.9,12.31,Aprobado,2,0,3,1.2551507487176659,-0.2090575214220867,Riesgo por Ausentismo Laboral
21,5,0,0.0,No aplica,0.31,0,0,3,28.9,7.4,2.2,7.5,89.8,8.5,12.3,11.7,20.0,15.97,Aprobado,1,0,2,-3.6267768348987874,-0.39533580550378,Estudiante de Alto Rendimiento
19,6,1,35.1,Presencial,1.82,1,0,7,14.8,7.5,5.2,8.1,81.2,8.4,10.9,13.5,12.1,12.28,Aprobado,2,0,1,-0.23330408947443665,-0.2794045949075736,Trabajador Esforzado
22,7,1,33.1,Presencial,2.18,0,0,3,15.2,6.7,4.0,6.0,81.6,8.7,10.9,10.7,14.6,12.69,Aprobado,2,0,1,-0.7972634447596831,-1.0987604421761352,Trabajador Esforzado
20,5,1,30.3,Presencial,2.15,4,1,7,9.4,4.9,8.6,3.6,77.7,5.8,10.1,9.1,8.3,8.9,Riesgo,2,2,0,1.858112084325541,2.3062442566844914,Vulnerable por Carga Familiar y Estres
24,2,1,27.9,Hibrido,0.6,0,1,6,11.9,8.5875,3.9,7.8,78.0,7.3,11.8,14.6,16.8,15.14,Aprobado,0,0,1,-0.2661770002016553,-1.1140295226356187,Trabajador Esforzado
22,1,1,13.1,Presencial,1.28,2,0,4,22.1,5.5,4.4,5.8,99.3,5.4,12.9,11.3,16.7,14.32,Aprobado,2,0,2,-1.7610508024802445,1.477468933239223,Estudiante de Alto Rendimiento
25,8,1,14.4,Presencial,1.65,0,0,6,20.9,7.0,1.4,9.1,83.4,9.1,12.9,16.0,19.8,17.28,Aprobado,2,0,2,-2.563827145678051,-0.979140980363675,Estudiante de Alto Rendimiento
26,10,1,43.2,Presencial,2.39,1,0,5,10.0,5.7,7.3,4.0,66.9,4.3,10.3,9.4,5.1,7.43,Riesgo,2,2,3,2.407325433986915,-0.6263037247742987,Riesgo por Ausentismo Laboral
18,3,1,25.3,Remoto,0.4,1,0,6,16.2,6.2,6.6,5.4,82.0,3.9,10.0,8.7,10.2,9.71,Riesgo,3,2,3,0.5791329587057051,0.16801060057359085,Riesgo por Ausentismo Laboral
19,3,1,37.7,Remoto,0.13,0,0,3,13.6,6.4,5.9,6.7,70.1,4.9,10.2,10.5,10.7,10.54,Riesgo,3,2,3,1.2494895078966446,-1.3103218020419714,Riesgo por Ausentismo Laboral
20,4,1,17.2,Hibrido,0.64,0,0,7,15.2,7.0,2.9,6.2,78.9,7.2,8.9,11.0,11.7,10.93,Riesgo,0,2,1,-1.0964462985491885,-0.992044303410031,Trabajador Esforzado
20,3,0,0.0,No aplica,0.43,0,0,5,22.4,8.2,2.7,8.2,83.8,7.0,9.6,8.9,17.6,13.39,Aprobado,1,0,2,-2.4217343058314666,-0.5246092105794128,Estudiante de Alto Rendimiento
19,3,0,0.0,No aplica,0.69,2,0,6,15.8,6.4,5.5,6.9,74.2,5.8,10.7,10.9,14.1,12.46,Aprobado,1,0,1,-0.34926313739050535,0.9277393207382508,Trabajador Esforzado
22,5,1,29.2,Hibrido,0.89,1,0,6,8.3,6.6,9.4,3.6,67.9,5.0,10.4,10.6,7.8,9.16,Riesgo,0,2,3,2.3501069994488333,-0.13336371853839993,Riesgo por Ausentismo Laboral
26,8,0,0.0,No aplica,0.29,0,0,6,24.9,7.5,1.0,9.7,95.7,9.4,14.9,13.9,20.0,17.15,Aprobado,1,0,2,-4.06498374691285,-0.3308647306854819,Estudiante de Alto Rendimiento
22,8,1,29.9,Remoto,0.18,0,1,5,12.1,8.2,3.4,7.0,78.9,7.0,12.2,14.0,16.3,14.79,Aprobado,3,0,1,-0.3058314595580627,-1.1641202823206758,Trabajador Esforzado
22,10,1,28.3,Remoto,0.4,4,1,5,10.2,6.2,7.4,4.8,83.2,7.6,12.7,14.3,11.6,12.63,Aprobado,3,0,0,0.8228825642417182,2.373633004876946,Vulnerable por Carga Familiar y Estres
25,4,0,0.0,No aplica,0.3,0,1,5,25.5,6.1,3.1,8.0,88.8,7.7,13.3,14.4,19.8,16.88,Aprobado,1,0,2,-2.9556684495382304,-0.31963340420434555,Estudiante de Alto Rendimiento
26,5,1,20.4,Presencial,1.87,1,0,5,19.7,7.4,3.2,8.5,84.6,7.6,11.2,12.7,15.2,13.65,Aprobado,2,0,1,-1.500661273680053,-0.08651902875522433,Trabajador Esforzado
22,4,1,41.2,Remoto,0.21,0,1,7,9.0,5.7,5.5,3.1,88.7,7.0,13.7,14.1,10.1,12.02,Aprobado,3,0,1,0.27847351851524793,-0.7990461046388857,Trabajador Esforzado
21,1,1,42.5,Presencial,1.58,0,0,6,9.3,5.4,6.4,3.4,78.8,8.5,13.2,12.3,10.5,11.58,Aprobado,2,0,1,0.648409488809033,-1.1117502446510168,Trabajador Esforzado
24,4,1,21.7,Remoto,0.25,0,0,6,17.3,7.6,4.7,5.1,86.0,10.0,14.6,15.4,20.0,17.54,Aprobado,3,0,1,-1.6543070695169693,-0.6912137046028686,Trabajador Esforzado
18,3,1,21.2,Presencial,1.27,4,0,4,6.1,6.2,6.8,5.9,84.9,6.0,11.5,14.8,8.5,10.99,Riesgo,2,2,0,1.0324758096990028,2.5326936275237264,Vulnerable por Carga Familiar y Estres
25,5,1,27.2,Remoto,0.43,1,0,5,20.8,6.0,4.5,6.7,80.6,7.3,12.9,7.9,13.7,11.8,Aprobado,3,0,1,-0.8251107383649982,-0.20827681261181163,Trabajador Esforzado
32,2,0,0.0,No aplica,0.0,0,0,3,21.9,8.4,1.8,6.1,86.7,7.7,12.2,11.3,16.9,14.28,Aprobado,1,0,2,-2.870101898027921,-0.5308594255159356,Estudiante de Alto Rendimiento
23,8,0,0.0,No aplica,0.27,1,1,4,26.7,6.4,1.4,10.0,97.3,9.1,10.8,11.3,19.8,15.45,Aprobado,1,0,2,-4.001041244885245,0.5117604504064617,Estudiante de Alto Rendimiento
19,9,1,34.0,Presencial,0.86,0,0,5,6.4,5.9,5.3,6.7,70.3,6.5,13.0,11.0,11.5,11.65,Aprobado,2,0,3,1.1878913425639714,-1.3339280078378153,Riesgo por Ausentismo Laboral
28,10,1,29.6,Remoto,0.3,3,0,6,15.1,6.3,8.3,4.2,92.2,8.0,14.4,12.4,16.5,14.85,Aprobado,3,0,0,0.053900780712298285,2.0189876593455356,Vulnerable por Carga Familiar y Estres
19,1,1,29.1,Presencial,0.43,0,0,4,7.3,4.7,6.3,6.0,90.4,5.5,11.3,12.0,13.2,12.46,Aprobado,2,0,1,0.4338298501727217,-0.4050869318673241,Trabajador Esforzado
20,2,0,0.0,No aplica,0.31,3,1,3,11.4,7.0,6.0,5.4,100.0,6.3,12.8,15.6,13.7,14.09,Aprobado,1,0,2,-1.1290055203269567,2.623683236574939,Estudiante de Alto Rendimiento
20,10,1,25.8,Remoto,0.37,2,0,3,5.7,6.4,7.2,6.1,84.1,5.0,9.9,9.7,10.8,10.29,Riesgo,3,2,0,1.3017838477647603,1.0100027826962825,Vulnerable por Carga Familiar y Estres
31,9,1,43.1,Presencial,1.64,0,0,3,4.1,5.4,6.7,6.7,74.7,3.6,7.8,11.2,5.9,7.87,Riesgo,2,2,3,2.3671770514195005,-1.132976072590825,Riesgo por Ausentismo Laboral
32,6,1,41.6,Remoto,0.82,4,1,6,14.4,5.4,7.3,6.6,72.9,6.5,10.0,13.8,9.4,10.84,Riesgo,3,2,0,1.6397396664574062,1.7812110778738606,Vulnerable por Carga Familiar y Estres
26,4,1,34.0,Presencial,2.28,4,0,7,4.4,6.0,8.5,4.8,70.2,1.0,7.3,8.6,4.4,6.24,Desercion,2,1,0,3.7147897849070706,2.0642836713906787,Vulnerable por Carga Familiar y Estres
27,6,0,0.0,No aplica,0.06,2,0,7,22.2,6.7,2.3,7.8,87.1,6.8,11.4,11.6,13.3,12.41,Aprobado,1,0,2,-2.3622847436003163,1.0295939990050396,Estudiante de Alto Rendimiento
27,6,1,30.2,Presencial,1.32,1,1,5,12.8,6.8,4.6,7.5,79.4,5.1,8.7,7.1,9.3,8.52,Riesgo,2,2,1,0.42027445629759314,-0.24812312864457495,Trabajador Esforzado
27,9,1,25.9,Hibrido,0.86,1,1,3,13.7,6.5,4.6,8.2,91.0,6.4,7.7,9.8,9.5,9.23,Riesgo,0,2,1,-0.6182826611362537,0.2140156791365354,Trabajador Esforzado
26,6,1,30.2,Presencial,2.62,0,0,7,12.0,6.2,7.1,4.8,81.9,5.8,9.0,11.0,9.9,10.05,Riesgo,2,2,3,0.6350537030745681,-0.6491976225874992,Riesgo por Ausentismo Laboral
32,1,0,0.0,No aplica,0.06,3,1,5,17.4,7.3,2.6,9.0,92.4,4.7,9.0,11.1,12.7,11.48,Aprobado,1,0,2,-1.6178939264186845,2.031131782194069,Estudiante de Alto Rendimiento
28,7,1,36.1,Presencial,1.41,0,0,6,16.5,6.3,6.6,4.8,76.4,7.2,12.9,15.8,16.0,15.32,Aprobado,2,0,1,0.340832110571332,-1.0328629502260374,Trabajador Esforzado
19,8,1,37.9,Remoto,0.39,2,0,4,9.9,8.3,7.0,4.4,76.4,4.3,7.5,12.4,9.8,10.12,Riesgo,3,2,0,1.8482958198936814,0.5126056090392268,Vulnerable por Carga Familiar y Estres
23,3,1,39.4,Remoto,0.57,2,0,4,13.2,6.6,7.4,5.3,67.4,6.0,11.9,13.5,8.3,10.58,Riesgo,3,2,0,1.8042406740020511,0.17173835992929332,Vulnerable por Carga Familiar y Estres
32,2,0,0.0,No aplica,0.11,4,0,5,15.4,6.2,5.3,5.3,97.6,10.0,12.0,13.6,17.2,15.08,Aprobado,1,0,2,-2.134617925497239,3.1238592783015,Estudiante de Alto Rendimiento
24,2,1,21.5,Presencial,1.35,2,0,6,9.5,5.0,7.5,3.0,82.5,4.8,9.5,8.8,6.5,7.79,Riesgo,2,2,0,1.064644275258243,1.0664654418057122,Vulnerable por Carga Familiar y Estres
21,9,1,32.8,Presencial,1.59,2,0,3,6.8,5.5,6.5,5.2,70.0,3.6,9.8,8.1,4.9,6.84,Riesgo,2,2,0,2.2644036235843368,0.33918618584312304,Vulnerable por Carga Familiar y Estres
31,5,1,44.0,Remoto,0.15,2,0,5,6.0,4.1,6.9,7.6,69.5,3.9,9.5,11.4,3.8,7.22,Riesgo,3,2,3,2.729790697678176,0.15534743354018754,Riesgo por Ausentismo Laboral
27,6,1,30.6,Hibrido,1.19,1,0,7,12.1,6.7,4.8,4.5,90.3,6.3,13.1,12.5,16.7,14.72,Aprobado,0,0,1,-0.24937858038847827,0.12755166759499095,Trabajador Esforzado
26,10,0,0.0,No aplica,0.24,0,0,6,20.4,6.9,1.0,9.3,94.1,7.6,8.2,9.6,16.7,12.87,Aprobado,1,0,2,-3.2661397422335328,-0.349729422528859,Estudiante de Alto Rendimiento
24,1,1,28.1,Remoto,0.5,4,0,3,7.1,5.3,8.4,4.1,91.6,5.3,14.3,13.0,9.1,11.31,Aprobado,3,0,0,1.3573636843789,2.8294176454391122,Vulnerable por Carga Familiar y Estres
19,3,1,26.0,Presencial,1.6,0,1,6,9.1,7.0,4.3,5.9,74.4,7.8,12.7,13.6,13.4,13.32,Aprobado,2,0,1,0.03627742575620804,-1.1765831778217557,Trabajador Esforzado
