edad,ciclo,trabaja,horas_trabajo_semanal,modalidad_trabajo,tiempo_transporte,carga_familiar,tiene_beca,num_cursos_matriculados,horas_estudio_semanal,horas_sueno,nivel_estres,salud_mental_autopercibida,asistencia_pct,entendimiento_curso,T1,T2,examen_final,nota_final,situacion_academica
26,7,1,47.8,Presencial,1.4,2,0,3,2.1,6.3,8.3,4.5,59.3,2.7,8.5,5.9,0.0,3.47,Desercion
19,5,1,18.5,Presencial,1.28,0,1,3,11.6,6.9,4.6,6.3,80.2,2.8,9.7,5.8,8.1,7.73,Riesgo
31,7,1,30.6,Hibrido,0.83,2,0,4,14.9,6.3,5.6,7.2,76.4,6.8,8.9,9.1,10.1,9.56,Riesgo
27,8,1,13.0,Presencial,1.04,0,1,3,16.4,5.9,2.7,8.0,90.5,7.6,13.1,15.1,20.0,17.15,Aprobado
31,6,1,29.7,Presencial,2.68,1,0,4,8.0,7.5,6.4,5.1,61.1,6.1,11.4,12.5,13.3,12.68,Aprobado
32,4,1,26.6,Remoto,0.16,0,0,4,14.8,6.1,3.6,7.7,82.7,6.4,9.5,10.8,9.6,9.94,Riesgo
20,10,0,0.0,No aplica,0.25,0,1,4,21.9,8.2,1.0,9.9,100.0,7.0,11.2,10.9,20.0,15.51,Aprobado
24,7,0,0.0,No aplica,0.28,1,0,6,25.7,5.1,2.9,6.8,87.2,7.1,10.3,8.5,15.5,12.36,Aprobado
20,9,1,39.1,Presencial,1.7,1,1,3,8.4,5.7,5.6,5.7,74.1,6.6,10.9,12.1,8.8,10.21,Riesgo
18,3,1,21.8,Hibrido,0.09,0,0,4,15.7,7.8,3.6,6.3,79.2,7.9,10.5,13.8,17.0,14.74,Aprobado
32,9,0,0.0,No aplica,0.47,1,0,7,20.4,6.8,1.6,8.5,100.0,8.6,10.5,12.6,18.8,15.28,Aprobado
31,4,1,27.9,Hibrido,0.63,0,0,7,12.9,4.4,5.5,8.1,89.4,5.2,11.0,14.5,9.2,11.15,Aprobado
31,5,1,34.0,Remoto,0.0,0,0,3,14.3,5.4,4.0,8.0,86.0,6.9,13.7,15.2,15.8,15.2,Aprobado
31,9,1,32.9,Hibrido,0.92,0,1,4,11.3,6.5,5.2,5.8,83.0,4.8,9.3,9.6,8.0,8.74,Riesgo
27,4,1,35.8,Presencial,1.45,3,0,5,4.9,7.0,7.0,5.8,78.8,5.8,7.7,6.6,4.2,5.62,Riesgo
25,3,1,32.1,Presencial,1.71,0,1,4,9.6,6.1,5.9,7.0,84.4,8.1,10.7,10.5,14.8,12.69,Aprobado
32,10,1,35.3,Presencial,2.15,0,0,3,11.7,7.1,3.7,5.3,83.1,4.0,9.1,5.8,5.8,6.46,Riesgo
26,10,0,0.0,No aplica,0.0,0,0,4,28.4,7.2,1.0,7.5,95.9,9.6,13.3,15.4,20.0,17.28,Aprobado
27,4,1,33.1,Presencial,2.6,1,0,7,10.0,5.8,5.7,6.8,57.1,4.0,8.0,8.5,6.5,7.4,Riesgo
21,4,1,42.9,Presencial,1.53,0,0,3,3.1,6.8,6.1,4.2,67.1,5.1,10.4,11.8,10.4,10.82,Riesgo
29,3,1,16.6,Presencial,0.8,0,0,6,20.9,7.4,3.7,7.0,83.4,7.5,10.7,11.3,18.5,14.78,Aprobado
30,1,1,33.9,Remoto,0.16,4,0,7,6.1,5.5,9.3,4.6,75.8,4.0,11.3,9.7,7.4,8.87,Riesgo
28,6,1,35.4,Presencial,1.65,4,0,7,0.0,5.3,7.8,5.0,78.2,4.2,8.1,8.7,1.5,4.98,Riesgo
25,3,1,41.7,Presencial,1.25,0,1,6,18.0,4.6,4.1,6.7,75.5,6.0,10.3,10.2,11.0,10.62,Riesgo
20,9,1,35.8,Presencial,0.58,1,0,4,10.7,6.4,7.6,6.2,82.1,5.0,9.7,11.5,9.8,10.29,Riesgo
18,2,0,0.0,No aplica,0.37,3,0,4,16.4,6.3,4.1,7.6,80.2,3.9,10.1,12.8,13.6,12.66,Aprobado
27,7,1,33.4,Presencial,1.24,4,0,6,8.8,6.1,6.1,7.9,79.8,7.7,9.7,9.6,11.1,10.37,Riesgo
28,6,1,24.1,Remoto,0.51,0,0,7,23.6,6.5,2.7,6.4,82.0,7.3,11.9,15.2,15.2,14.54,Aprobado
29,7,1,26.9,Presencial,1.07,2,0,4,10.1,6.5,5.8,5.3,70.3,6.4,10.0,12.6,11.7,11.63,Aprobado
32,2,0,0.0,No aplica,0.42,0,1,6,13.7,7.1,1.6,8.1,91.6,8.9,13.6,13.9,18.4,16.09,Aprobado
25,5,1,41.9,Remoto,0.06,1,0,7,7.9,4.9,7.2,6.3,68.9,5.5,9.0,9.7,6.4,7.91,Riesgo
30,7,1,33.6,Presencial,1.7,1,0,6,5.8,6.6,5.3,6.8,75.1,5.3,12.2,11.3,7.8,9.73,Riesgo
28,4,1,22.7,Remoto,0.14,2,0,7,14.7,6.9,4.9,5.9,82.8,4.1,9.6,9.6,14.1,11.85,Aprobado
22,9,1,32.2,Hibrido,1.4,3,1,4,7.0,7.8,6.2,4.6,82.5,5.6,10.4,9.2,10.1,9.89,Riesgo
30,6,1,39.3,Presencial,1.35,0,0,6,7.7,5.7,6.5,4.3,72.8,7.3,11.1,9.7,10.1,10.18,Riesgo
18,4,1,37.9,Presencial,2.49,0,0,4,6.7,5.4,8.6,6.0,71.8,6.2,9.8,10.4,7.4,8.78,Riesgo
26,1,1,22.6,Hibrido,0.41,1,0,3,24.4,5.3,5.1,6.2,84.7,4.4,11.4,9.9,14.9,12.7,Aprobado
32,2,1,8.0,Hibrido,0.63,0,0,5,12.4,7.0,5.1,6.4,91.0,8.0,12.6,11.7,16.6,14.33,Aprobado
27,5,1,33.2,Remoto,0.19,1,0,6,6.1,6.9,3.4,6.1,90.2,3.6,9.8,12.3,9.8,10.55,Riesgo
32,5,1,22.9,Presencial,2.33,2,0,5,10.1,7.0,6.8,5.3,70.4,4.6,10.8,12.3,10.9,11.3,Aprobado
18,9,1,35.0,Presencial,1.48,1,1,4,9.9,7.4,6.6,4.5,91.0,5.2,14.2,14.1,11.3,12.72,Aprobado
25,8,1,37.6,Hibrido,0.82,2,0,7,6.2,6.3,6.4,5.6,72.7,6.4,10.0,9.7,9.6,9.71,Riesgo
29,2,0,0.0,No aplica,0.0,0,0,5,21.4,6.1,1.8,7.7,89.1,7.5,12.6,16.0,19.1,16.87,Aprobado
27,6,1,44.0,Presencial,0.91,0,0,3,12.2,6.1,7.6,4.1,80.5,6.6,9.3,8.0,6.4,7.46,Riesgo
31,5,1,39.9,Presencial,1.55,3,0,3,12.9,3.9,7.4,6.1,74.8,6.0,11.0,11.5,8.0,9.65,Riesgo
24,2,1,44.0,Remoto,0.52,1,0,3,3.2,5.7,8.8,5.4,77.2,4.7,12.3,9.1,8.7,9.54,Riesgo
28,7,1,41.0,Remoto,0.31,1,0,7,5.6,5.7,6.7,5.8,78.8,7.4,9.0,8.7,5.6,7.21,Riesgo
24,6,1,41.7,Hibrido,0.99,0,0,6,4.8,6.5,6.6,3.6,73.7,4.8,10.8,9.6,12.1,11.09,Aprobado
31,1,1,29.7,Presencial,1.33,2,0,3,11.8,6.4,7.4,3.9,78.6,4.5,7.3,9.2,6.3,7.37,Riesgo
19,5,1,19.7,Presencial,2.09,0,0,5,21.4,5.9,2.3,6.7,81.9,9.0,11.8,11.7,18.3,15.02,Aprobado
21,8,0,0.0,No aplica,0.16,2,0,5,21.8,6.2,3.9,8.7,95.6,8.9,13.3,13.7,20.0,16.77,Aprobado
19,4,1,30.5,Presencial,2.23,0,0,5,9.4,6.4,4.9,7.4,73.7,8.0,12.9,12.2,11.4,11.94,Aprobado
28,4,1,39.8,Presencial,2.14,0,0,7,1.7,6.7,9.0,5.4,72.9,5.8,9.1,9.1,6.5,7.8,Riesgo
21,2,1,25.6,Presencial,1.85,0,1,5,13.3,7.1,4.5,5.8,88.5,9.7,11.7,13.3,19.6,16.13,Aprobado
22,3,1,37.7,Presencial,1.66,0,0,4,5.2,5.9,5.9,4.2,65.1,3.7,8.0,7.8,8.7,8.29,Riesgo
30,10,1,10.4,Presencial,1.74,4,0,4,15.9,6.2,5.1,7.2,77.8,7.8,11.2,13.0,10.3,11.29,Aprobado
23,7,1,26.7,Hibrido,1.33,1,1,6,10.7,5.5,6.2,3.3,80.3,4.1,7.3,11.1,7.4,8.49,Riesgo
20,2,1,29.2,Presencial,0.73,1,1,3,7.7,5.5,7.1,5.2,74.9,6.8,14.4,16.1,11.5,13.46,Aprobado
18,5,1,33.7,Presencial,1.96,0,1,6,7.3,4.8,6.5,6.0,74.8,2.9,8.0,11.8,6.7,8.49,Riesgo
21,2,1,38.6,Remoto,0.34,1,0,6,4.7,5.6,9.8,2.5,68.7,8.1,9.8,9.4,9.3,9.43,Riesgo
31,5,1,21.2,Presencial,2.01,0,1,7,5.9,7.8,4.2,8.2,92.1,6.3,9.7,12.0,13.6,12.34,Aprobado
26,2,1,35.3,Presencial,1.29,1,1,5,85.0,7.2,5.1,5.9,86.8,5.8,11.9,12.4,8.8,10.5,Riesgo
32,7,1,39.8,Hibrido,1.02,4,0,5,0.0,6.2,9.9,3.9,64.0,1.0,7.0,10.0,4.2,6.5,Desercion
21,6,1,48.0,Remoto,0.0,0,0,7,7.2,6.7,6.5,6.0,63.0,2.7,9.4,10.1,3.4,6.61,Riesgo
23,7,1,35.7,Presencial,0.75,2,0,7,16.7,6.4,4.5,6.7,77.8,5.3,11.0,12.4,13.2,12.52,Aprobado
20,5,1,26.3,Hibrido,0.52,4,0,5,2.9,6.2,9.7,3.1,69.5,5.3,13.7,13.2,5.9,9.65,Riesgo
23,3,1,19.8,Hibrido,1.1,4,0,4,6.6,4.2,7.8,3.9,84.3,7.5,10.0,10.5,8.1,9.2,Riesgo
26,3,1,44.6,Hibrido,1.07,2,0,7,6.9,7.5,9.2,4.3,75.0,5.6,10.5,14.6,7.9,10.43,Riesgo
30,3,1,35.9,Presencial,1.86,3,1,5,14.1,5.5,9.7,4.3,76.4,3.4,8.1,6.1,7.7,7.3,Desercion
23,5,1,29.8,Remoto,0.04,0,1,7,13.1,6.2,5.3,7.1,85.1,6.6,8.0,9.2,10.1,9.41,Riesgo
29,5,1,17.0,Presencial,1.4,1,1,5,19.0,7.6,4.5,6.4,78.5,3.6,10.9,12.5,15.6,13.73,Aprobado
27,7,1,22.6,Presencial,1.91,1,0,5,16.8,6.5,3.6,7.1,81.1,6.0,10.3,9.9,14.3,12.18,Aprobado
22,1,1,35.1,Presencial,1.31,0,0,5,9.0,8.3,4.2,5.8,86.1,8.5,13.2,13.4,14.9,14.11,Aprobado
31,3,1,32.8,Hibrido,0.76,0,1,6,13.5,5.6,4.7,7.4,75.5,6.6,10.7,13.0,10.6,11.34,Aprobado
24,9,0,0.0,No aplica,0.24,0,0,6,85.0,7.9,1.0,7.6,92.2,8.1,12.1,13.0,19.0,15.82,Aprobado
20,10,1,35.1,Hibrido,1.09,0,0,3,9.5,6.1,6.1,6.2,71.4,5.0,11.8,9.5,10.1,10.26,Riesgo
32,10,1,17.5,Hibrido,0.82,1,0,7,15.7,6.6,5.1,7.2,77.5,7.4,9.7,13.9,14.8,13.51,Aprobado
31,4,1,40.8,Presencial,1.47,2,0,3,4.4,5.2,7.1,6.1,74.1,2.2,9.0,8.9,5.2,7.07,Riesgo
18,2,1,31.7,Presencial,1.25,1,0,7,8.8,5.7,5.7,4.5,69.7,5.7,10.9,10.3,5.6,8.07,Riesgo
31,2,1,26.3,Hibrido,0.62,1,1,6,16.7,7.3,3.6,5.5,85.3,8.2,14.9,17.3,20.0,18.17,Aprobado
32,2,1,37.9,Presencial,1.68,1,0,5,9.6,6.4,8.3,3.5,70.3,5.4,9.2,7.8,7.4,7.88,Riesgo
30,10,1,32.8,Remoto,0.53,0,1,3,9.7,6.7,2.4,6.6,91.2,9.3,16.9,14.6,19.4,17.46,Aprobado
21,9,1,40.6,Presencial,1.81,0,0,7,6.4,4.8,9.3,6.0,68.3,2.6,7.9,7.4,8.8,8.2,Riesgo
27,9,0,0.0,No aplica,0.39,0,0,6,16.8,5.9,3.1,7.7,81.8,5.9,11.3,12.2,15.5,13.67,Aprobado
26,8,1,31.1,Presencial,1.7,3,1,5,10.7,5.2,4.5,5.3,81.5,8.5,11.3,9.5,11.3,10.76,Riesgo
27,4,1,27.7,Presencial,1.27,3,0,4,5.8,5.8,7.2,4.0,74.6,4.2,11.1,9.9,6.7,8.54,Riesgo
27,5,1,32.1,Hibrido,1.66,1,1,6,10.9,6.1,7.2,6.6,85.0,6.1,10.3,11.1,12.8,11.79,Aprobado
27,9,1,43.6,Presencial,2.08,0,0,4,6.6,6.3,6.6,6.7,65.2,5.4,13.4,11.8,9.7,11.07,Aprobado
25,9,1,26.0,Presencial,1.08,4,0,5,7.5,6.8,7.1,3.8,81.9,5.8,11.0,9.9,8.1,9.22,Riesgo
28,6,1,35.2,Remoto,0.57,0,1,4,14.8,7.3,7.0,5.9,79.2,5.2,10.2,8.8,11.9,10.63,Riesgo
25,9,1,23.0,Hibrido,0.94,0,0,5,9.1,6.8,4.3,6.3,84.7,4.5,9.2,9.7,11.1,10.3,Riesgo
18,4,1,13.5,Presencial,1.13,1,0,7,16.7,5.9,3.1,7.1,89.9,6.8,8.5,10.9,13.0,11.47,Aprobado
18,5,1,31.7,Remoto,0.41,1,0,6,11.8,6.7,6.4,4.1,83.8,5.9,11.6,11.5,12.3,11.92,Aprobado
32,9,1,33.0,Presencial,1.97,4,1,6,2.8,6.0,7.7,4.4,81.1,6.6,9.3,7.7,7.0,7.67,Riesgo
31,4,1,29.1,Hibrido,0.9,2,0,6,13.5,6.4,7.3,3.9,80.2,6.0,12.2,11.1,12.8,12.17,Aprobado
26,8,0,0.0,No aplica,0.0,3,0,6,19.8,7.6,4.6,7.7,90.4,6.1,6.2,9.3,11.0,9.53,Riesgo
20,5,1,32.4,Hibrido,0.92,2,0,6,8.2,5.8,9.0,3.1,71.3,6.9,9.5,10.0,9.3,9.55,Riesgo
29,3,1,32.1,Remoto,0.28,3,1,6,10.9,7.0,7.3,6.1,79.6,5.2,10.5,7.9,5.4,7.17,Riesgo
20,3,1,22.9,Hibrido,0.93,1,0,3,19.3,5.1,4.5,6.1,90.0,6.5,13.6,17.5,17.1,16.52,Aprobado
23,7,1,19.2,Presencial,1.46,1,0,7,9.8,7.2,5.1,4.3,83.8,7.9,11.7,13.8,14.7,13.83,Aprobado
22,5,0,0.0,No aplica,0.33,1,0,4,23.5,6.4,5.3,5.4,95.9,8.3,12.5,14.9,17.1,15.52,Aprobado
18,4,1,35.2,Remoto,0.71,3,0,3,3.0,6.1,7.8,3.4,74.0,5.4,8.5,8.2,3.4,5.86,Riesgo
30,8,1,33.3,Presencial,1.17,0,0,3,17.8,6.4,4.5,7.0,90.3,6.2,11.4,12.4,15.8,13.9,Aprobado
25,1,1,23.0,Hibrido,1.14,1,0,7,11.1,6.2,5.5,4.7,78.3,7.6,10.9,10.7,14.7,12.74,Aprobado
22,1,1,31.1,Remoto,0.28,0,0,7,7.5,5.9,5.9,5.2,80.8,4.2,12.2,12.9,8.5,10.56,Riesgo
25,10,1,37.1,Hibrido,1.15,1,0,4,6.1,5.4,6.8,5.5,90.3,5.6,8.1,10.3,8.6,9.01,Riesgo
18,7,0,0.0,No aplica,0.21,1,0,7,22.9,7.1,1.5,6.9,86.3,6.5,12.7,9.8,14.6,12.78,Aprobado
24,6,1,30.5,Hibrido,1.6,0,1,5,15.8,6.8,4.8,7.7,83.4,4.3,8.6,11.7,13.4,11.93,Aprobado
25,1,1,40.7,Presencial,0.97,1,0,7,3.6,7.5,5.7,6.0,63.6,5.3,10.2,11.5,11.6,11.29,Aprobado
23,6,1,19.8,Hibrido,1.05,1,0,7,13.8,6.3,4.7,6.4,79.7,5.4,10.3,12.1,10.6,10.99,Riesgo
30,5,1,39.2,Presencial,2.81,0,0,4,2.7,5.0,7.4,3.4,70.2,8.8,10.7,10.0,6.8,8.54,Riesgo
21,6,1,43.0,Remoto,0.22,1,1,7,10.2,6.2,6.0,5.1,78.0,5.0,9.2,10.3,8.8,9.33,Riesgo
20,1,1,28.2,Presencial,1.32,0,1,7,16.4,4.9,5.4,5.7,82.5,6.9,8.4,6.5,11.4,9.33,Riesgo
25,6,1,27.3,Remoto,0.68,2,1,5,15.1,7.4,5.2,4.8,89.8,8.6,16.7,17.5,16.4,16.79,Aprobado
31,6,1,38.3,Presencial,1.86,3,1,4,4.8,6.4,7.0,5.9,79.1,3.6,9.8,9.7,4.2,6.97,Riesgo
23,3,1,28.5,Hibrido,0.49,0,0,5,13.3,5.6,6.8,5.2,68.2,6.1,8.2,10.0,11.6,10.44,Riesgo
18,1,1,11.2,Hibrido,0.0,0,0,7,24.4,5.4,3.6,6.1,100.0,9.1,13.5,12.3,15.4,14.09,Aprobado
32,10,1,29.2,Presencial,1.31,0,1,5,15.2,5.6,5.9,5.3,76.3,5.6,11.6,10.3,9.7,10.26,Riesgo
24,8,0,0.0,No aplica,0.12,2,0,3,19.3,7.2,3.9,6.8,86.3,8.7,12.3,12.6,17.6,15.04,Aprobado
20,7,1,35.9,Remoto,0.22,0,0,3,10.7,5.6,4.5,8.4,66.9,5.2,8.1,9.0,11.2,9.92,Riesgo
27,8,0,0.0,No aplica,0.38,1,0,6,27.4,7.4,1.0,8.8,88.3,9.5,14.4,15.9,20.0,17.65,Aprobado
22,7,1,27.8,Presencial,2.5,0,0,6,7.0,7.3,5.4,5.1,71.8,3.3,8.3,11.3,7.7,8.9,Riesgo
32,2,0,0.0,No aplica,0.0,2,0,4,16.2,6.4,2.0,7.1,95.1,8.6,11.8,12.7,19.0,15.67,Aprobado
22,5,1,29.5,Presencial,1.42,1,0,6,8.5,7.0,5.9,5.3,70.7,5.4,8.3,7.9,10.3,9.18,Riesgo
26,9,1,17.8,Presencial,1.44,1,0,4,10.1,7.6,7.6,5.3,80.2,5.2,8.7,11.8,14.3,12.43,Aprobado
26,3,0,0.0,No aplica,0.48,1,0,5,20.5,7.4,2.5,7.9,92.4,9.1,13.7,13.6,20.0,16.82,Aprobado
21,10,1,28.3,Presencial,1.82,2,0,4,11.2,6.6,8.7,4.6,69.0,5.7,9.2,10.6,10.6,10.32,Riesgo
25,1,1,38.7,Hibrido,1.0,1,0,3,10.5,5.5,8.4,4.2,65.4,5.4,13.7,10.9,10.2,11.11,Aprobado
19,4,1,18.8,Presencial,2.17,0,0,7,13.6,8.3,3.5,5.4,70.1,5.2,10.3,9.2,12.4,11.02,Aprobado
27,4,0,0.0,No aplica,0.46,0,0,5,16.5,6.4,2.5,8.1,96.2,9.2,14.1,18.0,20.0,18.22,Aprobado
29,7,1,34.1,Hibrido,1.64,0,1,7,11.5,5.9,5.4,5.2,74.4,6.8,11.6,13.4,12.8,12.74,Aprobado
32,2,1,29.3,Remoto,0.4,0,0,3,11.8,7.1,6.0,6.1,73.4,6.9,10.4,11.8,12.9,12.07,Aprobado
22,3,1,20.5,Presencial,2.14,1,0,4,8.9,6.3,6.9,3.9,76.7,7.5,13.0,15.1,16.2,15.23,Aprobado
22,7,1,10.9,Presencial,1.52,1,0,5,10.4,6.6,7.0,5.0,83.2,6.4,9.6,10.9,13.2,11.79,Aprobado
26,3,1,42.2,Hibrido,1.08,4,0,3,0.5,4.5,9.9,4.2,66.6,6.8,9.7,9.2,7.7,8.55,Riesgo
28,9,1,32.0,Remoto,0.42,0,1,6,15.0,5.9,6.1,7.5,87.4,7.7,13.8,13.2,18.7,16.07,Aprobado
32,9,0,0.0,No aplica,0.23,1,0,7,16.7,8.9,1.0,7.8,93.5,8.3,15.6,16.9,20.0,18.19,Aprobado
18,4,1,37.4,Presencial,2.03,2,0,4,6.8,5.7,5.6,7.3,71.9,6.9,14.6,13.8,12.4,13.26,Aprobado
21,6,1,34.8,Remoto,0.24,0,1,7,14.3,7.2,5.4,7.0,72.2,6.4,9.8,9.8,11.0,10.4,Riesgo
21,4,1,27.4,Presencial,1.42,1,0,7,10.3,5.9,6.1,5.2,82.5,8.6,13.3,16.7,16.0,15.67,Aprobado
21,4,0,0.0,No aplica,0.59,0,0,5,25.6,6.1,2.2,7.7,95.2,5.6,8.3,11.2,18.9,14.47,Aprobado
24,7,1,41.5,Remoto,0.03,0,0,6,10.1,5.4,7.1,4.5,80.4,5.2,12.8,10.9,8.9,10.28,Riesgo
31,3,1,30.7,Presencial,1.9,0,0,5,9.3,7.0,6.2,4.8,64.9,4.3,8.2,11.3,6.5,8.28,Riesgo
18,2,1,45.2,Presencial,1.15,0,0,4,12.3,4.2,7.9,3.1,87.9,6.8,12.3,11.3,9.0,10.35,Riesgo
30,3,1,18.0,Presencial,1.77,0,1,4,15.9,8.0,4.2,5.6,82.2,7.7,12.4,12.8,16.1,14.37,Aprobado
27,10,1,17.1,Presencial,1.6,3,0,4,17.6,6.6,5.2,3.5,81.9,6.1,11.6,12.0,10.1,10.97,Riesgo
27,3,1,37.9,Presencial,1.72,0,0,7,14.2,5.8,5.2,6.2,81.3,4.2,9.5,11.5,10.0,10.35,Riesgo
28,4,0,0.0,No aplica,0.49,0,0,3,80.0,6.5,4.2,8.1,91.6,6.5,10.0,12.7,16.7,14.16,Aprobado
19,7,1,46.3,Presencial,2.25,1,1,5,6.0,5.4,8.6,4.4,74.5,6.4,12.3,10.0,9.6,10.26,Riesgo
29,2,1,40.7,Remoto,0.15,4,0,7,10.5,6.4,7.9,4.6,73.2,4.8,9.1,10.5,5.4,7.67,Riesgo
21,3,1,42.7,Remoto,0.55,0,1,5,6.2,4.8,6.0,5.0,67.9,5.5,8.9,8.1,7.1,7.76,Riesgo
25,2,1,37.1,Presencial,1.15,2,0,3,10.9,5.8,7.1,6.9,80.6,4.7,9.6,10.5,7.6,8.87,Riesgo
28,10,0,0.0,No aplica,0.19,0,0,4,18.5,8.0,1.6,9.1,88.9,5.1,10.8,9.5,17.5,13.76,Aprobado
27,10,1,16.7,Remoto,0.31,0,0,6,13.1,5.1,3.2,5.9,93.9,7.1,11.0,13.6,16.3,14.43,Aprobado
22,8,1,42.0,Presencial,0.97,3,0,3,0.6,5.3,10.0,5.5,64.0,3.3,9.1,7.1,2.5,5.2,Desercion
23,3,1,18.0,Presencial,1.16,2,1,6,7.8,5.3,6.4,7.0,79.1,9.6,13.7,15.1,18.0,16.27,Aprobado
25,7,0,0.0,No aplica,0.27,1,0,6,25.2,5.8,1.0,7.4,93.4,7.9,11.1,12.5,20.0,15.97,Aprobado
18,7,1,35.4,Hibrido,0.8,0,0,4,13.0,6.4,3.8,7.7,79.0,7.7,10.1,12.8,12.6,12.16,Aprobado
28,9,1,29.4,Presencial,1.58,1,1,6,11.4,6.8,7.3,4.8,74.6,7.0,12.1,12.3,14.4,13.31,Aprobado
19,2,1,33.5,Hibrido,0.23,0,0,4,14.2,5.9,4.4,4.6,77.6,5.0,10.4,11.3,10.5,10.72,Riesgo
24,8,1,33.7,Presencial,1.03,0,0,4,19.0,4.9,8.2,3.5,92.0,9.2,12.2,11.9,17.4,14.71,Aprobado
27,2,1,28.4,Presencial,2.36,2,0,4,13.4,5.4,8.0,5.3,71.1,7.1,9.8,10.5,11.1,10.66,Riesgo
19,6,1,41.4,Presencial,0.94,1,0,4,12.2,6.2,8.9,4.7,67.8,6.0,11.9,8.2,8.4,9.04,Riesgo
32,9,0,0.0,No aplica,0.0,1,0,7,18.2,7.0,1.4,10.0,92.6,6.7,9.7,12.7,15.5,13.5,Aprobado
23,1,1,31.2,Presencial,0.47,0,0,3,10.0,5.4,3.4,7.3,78.8,7.4,9.8,14.7,15.1,13.92,Aprobado
18,2,1,25.2,Remoto,0.47,2,0,7,17.0,5.7,4.8,4.5,79.9,8.2,10.7,12.0,13.6,12.54,Aprobado
27,9,1,40.4,Hibrido,0.78,4,0,6,4.9,6.2,7.7,3.7,76.4,5.8,6.5,9.5,1.7,5.0,Riesgo
26,1,0,0.0,No aplica,0.17,3,0,7,13.9,6.9,3.4,6.6,93.3,5.9,14.3,13.0,13.9,13.71,Aprobado
27,7,0,0.0,No aplica,0.26,0,1,6,18.4,6.3,4.0,6.5,90.0,6.3,8.6,11.3,17.2,13.71,Aprobado
29,6,1,35.9,Remoto,0.12,0,1,3,14.3,6.3,4.4,6.2,74.7,8.2,13.4,14.3,16.7,15.32,Aprobado
25,4,0,0.0,No aplica,0.5,1,0,6,19.8,6.5,1.0,8.7,98.9,9.1,13.9,16.2,20.0,17.64,Aprobado
30,9,0,0.0,No aplica,0.12,1,1,6,23.2,6.4,3.2,8.7,89.6,6.9,12.1,13.7,17.4,15.23,Aprobado
23,9,0,0.0,No aplica,0.19,3,0,5,27.4,6.6,4.2,7.0,99.0,10.0,16.1,16.8,20.0,18.26,Aprobado
26,4,1,25.6,Presencial,1.68,0,1,5,13.5,5.6,3.1,5.3,81.1,5.9,11.6,11.7,13.2,12.43,Aprobado
20,1,0,0.0,No aplica,0.5,1,0,4,20.5,6.6,1.4,8.5,91.9,6.0,11.3,11.4,17.5,14.43,Aprobado
27,2,0,0.0,No aplica,0.25,0,0,7,25.1,7.8,1.0,6.6,96.0,8.7,15.5,19.0,20.0,18.8,Aprobado
21,2,1,37.0,Presencial,1.21,3,0,7,7.8,7.8,5.9,5.0,83.5,4.2,6.2,7.9,3.7,5.46,Riesgo
28,10,1,14.1,Presencial,2.0,0,0,5,11.7,5.5,4.5,8.2,83.9,6.5,13.5,13.2,15.3,14.31,Aprobado
30,6,1,32.3,Presencial,1.49,3,0,7,0.2,5.4,10.0,1.4,62.9,1.6,7.8,9.6,2.0,5.44,Desercion
30,7,0,0.0,No aplica,0.24,3,0,5,24.6,7.5,2.1,9.7,94.3,6.9,11.5,13.8,16.0,14.44,Aprobado
31,3,1,25.7,Presencial,1.68,0,0,4,13.4,5.5,6.4,5.9,76.2,7.0,10.3,12.1,12.9,12.14,Aprobado
19,9,1,33.1,Remoto,0.29,2,0,5,17.7,5.8,6.6,5.6,79.9,6.1,11.8,12.5,12.7,12.46,Aprobado
20,8,0,0.0,No aplica,0.16,0,1,7,18.9,8.6,1.0,7.0,100.0,5.9,10.5,14.8,14.9,13.99,Aprobado
31,8,1,38.4,Presencial,1.36,0,0,7,6.8,5.6,5.4,6.0,75.6,5.5,9.5,9.3,10.9,10.14,Riesgo
23,5,0,0.0,No aplica,0.5,0,0,3,17.2,7.0,3.1,6.7,78.8,7.4,12.3,11.8,18.3,15.15,Aprobado
18,7,1,33.6,Presencial,1.81,3,0,6,10.8,4.8,8.4,3.4,73.7,4.3,11.2,9.2,8.2,9.1,Riesgo
22,6,1,32.3,Presencial,1.1,0,0,7,7.5,6.9,6.2,5.4,73.4,5.5,10.1,10.8,8.2,9.36,Riesgo
30,4,1,26.2,Hibrido,1.34,0,0,3,10.7,5.1,5.6,8.2,72.6,4.3,10.9,11.7,9.4,10.39,Riesgo
23,6,1,27.6,Presencial,1.61,1,0,5,9.1,5.8,5.5,6.7,84.1,4.7,11.2,9.9,6.2,8.31,Riesgo
19,4,1,32.0,Hibrido,0.71,0,0,7,10.6,5.3,5.2,5.8,84.5,6.2,12.3,13.9,13.2,13.23,Aprobado
28,10,0,0.0,No aplica,0.39,0,0,4,20.9,6.8,1.0,8.7,92.4,8.9,13.8,15.4,20.0,17.38,Aprobado
20,8,1,38.9,Presencial,1.55,0,1,6,1.6,7.8,6.8,4.7,79.2,7.1,14.1,16.3,17.4,16.41,Aprobado
23,8,1,30.7,Presencial,1.32,0,1,4,13.5,6.6,3.9,7.5,89.8,6.6,12.9,16.5,15.3,15.18,Aprobado
18,8,1,33.0,Presencial,1.98,1,0,3,12.9,6.3,9.0,2.7,81.5,5.3,7.0,6.9,6.6,6.77,Riesgo
